sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels
MUZ-SV925-RNG-081,,Default,simple,Default Category/Rings/Silver Jewelry,base,Silver Ring with Natural Carved Emerald AN009,"Beautiful ring featuring a carved Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a carved Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",875.0,,,,muz-sv925-rng-081,Silver Ring with Natural Carved Emerald AN009 | Muzem Emeralds Colombi,"colombian-emerald, natural-stone, certified",Shop Silver Ring with Natural Carved Emerald AN009 at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/AN007-4.jpg,MUZEM Silver Ring with Natural Carved Emerald AN009 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AN007-4.jpg,MUZEM Silver Ring with Natural Carved Emerald AN009 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AN007-4.jpg,MUZEM Silver Ring with Natural Carved Emerald AN009 - Colombian Emerald Carved in Silver,https://muzem.co/wp-content/uploads/2025/05/AN007-4.jpg,MUZEM Silver Ring with Natural Carved Emerald AN009 - Colombian Emerald Carved in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Carved,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-SV925-PND-082,,Default,simple,Default Category/Pendants/Silver Jewelry,base,Sterling Silver Pendant with Rough Natural Emerald DJ007,"Beautiful pendant featuring a rough Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a rough Colombian emerald set in Silver. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",550.0,,,,muz-sv925-pnd-082,Sterling Silver Pendant with Rough Natural Emerald DJ007 | Muzem Emera,"colombian-emerald, natural-stone, certified",Shop Sterling Silver Pendant with Rough Natural Emerald DJ007 at Muzem Emeralds. Certified Colombian emeralds in Silver. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/DJ1006-1.jpg,MUZEM Sterling Silver Pendant with Rough Natural Emerald DJ007 - Colombian Emerald Rough in Silver,https://muzem.co/wp-content/uploads/2025/05/DJ1006-1.jpg,MUZEM Sterling Silver Pendant with Rough Natural Emerald DJ007 - Colombian Emerald Rough in Silver,https://muzem.co/wp-content/uploads/2025/05/DJ1006-1.jpg,MUZEM Sterling Silver Pendant with Rough Natural Emerald DJ007 - Colombian Emerald Rough in Silver,https://muzem.co/wp-content/uploads/2025/05/DJ1006-1.jpg,MUZEM Sterling Silver Pendant with Rough Natural Emerald DJ007 - Colombian Emerald Rough in Silver,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=Silver,emerald_type=Rough,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-RNG-083,,Default,simple,Default Category/Rings/Gold Jewelry,base,White gold earrings AR1541,"Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",3500.0,,,,muz-wg18-rng-083,White gold earrings AR1541 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold earrings AR1541 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/04/AR1541-1.jpg,MUZEM White gold earrings AR1541 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/04/AR1541-1.jpg,MUZEM White gold earrings AR1541 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/04/AR1541-1.jpg,MUZEM White gold earrings AR1541 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/04/AR1541-1.jpg,MUZEM White gold earrings AR1541 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-RNG-084,,Default,simple,Default Category/Rings/Gold Jewelry,base,White gold earrings AR1615,"Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",2000.0,,,,muz-wg18-rng-084,White gold earrings AR1615 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold earrings AR1615 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/04/AR1615-4.jpg,MUZEM White gold earrings AR1615 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/04/AR1615-4.jpg,MUZEM White gold earrings AR1615 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/04/AR1615-4.jpg,MUZEM White gold earrings AR1615 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/04/AR1615-4.jpg,MUZEM White gold earrings AR1615 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-RNG-085,,Default,simple,Default Category/Rings/Gold Jewelry,base,White gold earrings AR1832,"Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1500.0,,,,muz-wg18-rng-085,White gold earrings AR1832 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold earrings AR1832 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/04/AR1832-1.jpg,MUZEM White gold earrings AR1832 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/04/AR1832-1.jpg,MUZEM White gold earrings AR1832 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/04/AR1832-1.jpg,MUZEM White gold earrings AR1832 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/04/AR1832-1.jpg,MUZEM White gold earrings AR1832 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-RNG-086,,Default,simple,Default Category/Rings/Gold Jewelry,base,White gold earrings AR1893,"Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",15000.0,,,,muz-wg18-rng-086,White gold earrings AR1893 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold earrings AR1893 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AR1893.3.jpg,MUZEM White gold earrings AR1893 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AR1893.3.jpg,MUZEM White gold earrings AR1893 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AR1893.3.jpg,MUZEM White gold earrings AR1893 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AR1893.3.jpg,MUZEM White gold earrings AR1893 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-RNG-087,,Default,simple,Default Category/Rings/Gold Jewelry,base,White gold earrings AR1989,"Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",2250.0,,,,muz-wg18-rng-087,White gold earrings AR1989 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold earrings AR1989 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AR1989-1.jpg,MUZEM White gold earrings AR1989 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AR1989-1.jpg,MUZEM White gold earrings AR1989 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AR1989-1.jpg,MUZEM White gold earrings AR1989 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AR1989-1.jpg,MUZEM White gold earrings AR1989 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-PND-088,,Default,simple,Default Category/Pendants/Gold Jewelry,base,White gold pendant DJ1367,"Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",10750.0,,,,muz-wg18-pnd-088,White gold pendant DJ1367 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold pendant DJ1367 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/DJ1367-3.jpg,MUZEM White gold pendant DJ1367 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1367-3.jpg,MUZEM White gold pendant DJ1367 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1367-3.jpg,MUZEM White gold pendant DJ1367 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1367-3.jpg,MUZEM White gold pendant DJ1367 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-PND-089,,Default,simple,Default Category/Pendants/Gold Jewelry,base,White gold pendant DJ1393,"Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",2250.0,,,,muz-wg18-pnd-089,White gold pendant DJ1393 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold pendant DJ1393 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/DJ1393_6sq4vzzye9p_2025-07-11-14-07-33.jpg,MUZEM White gold pendant DJ1393 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/DJ1393_6sq4vzzye9p_2025-07-11-14-07-33.jpg,MUZEM White gold pendant DJ1393 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/DJ1393_6sq4vzzye9p_2025-07-11-14-07-33.jpg,MUZEM White gold pendant DJ1393 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/07/DJ1393_6sq4vzzye9p_2025-07-11-14-07-33.jpg,MUZEM White gold pendant DJ1393 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-PND-090,,Default,simple,Default Category/Pendants/Gold Jewelry,base,White gold pendant DJ1506,"Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",12000.0,,,,muz-wg18-pnd-090,White gold pendant DJ1506 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold pendant DJ1506 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/DJ1506-1.jpg,MUZEM White gold pendant DJ1506 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1506-1.jpg,MUZEM White gold pendant DJ1506 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1506-1.jpg,MUZEM White gold pendant DJ1506 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1506-1.jpg,MUZEM White gold pendant DJ1506 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-PND-091,,Default,simple,Default Category/Pendants/Gold Jewelry,base,White gold pendant DJ1511,"Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1500.0,,,,muz-wg18-pnd-091,White gold pendant DJ1511 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold pendant DJ1511 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/DJ1511-3.jpg,MUZEM White gold pendant DJ1511 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1511-3.jpg,MUZEM White gold pendant DJ1511 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1511-3.jpg,MUZEM White gold pendant DJ1511 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1511-3.jpg,MUZEM White gold pendant DJ1511 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-RNG-092,,Default,simple,Default Category/Rings/Gold Jewelry,base,White gold ring AN1342,"Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",500.0,,,,muz-wg18-rng-092,White gold ring AN1342 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold ring AN1342 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/1342-4.jpg,MUZEM White gold ring AN1342 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/1342-4.jpg,MUZEM White gold ring AN1342 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/1342-4.jpg,MUZEM White gold ring AN1342 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/1342-4.jpg,MUZEM White gold ring AN1342 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-RNG-093,,Default,simple,Default Category/Rings/Gold Jewelry,base,White gold ring AN1375,"Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",750.0,,,,muz-wg18-rng-093,White gold ring AN1375 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold ring AN1375 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AN1375-4.jpg,MUZEM White gold ring AN1375 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AN1375-4.jpg,MUZEM White gold ring AN1375 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AN1375-4.jpg,MUZEM White gold ring AN1375 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AN1375-4.jpg,MUZEM White gold ring AN1375 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-WG18-RNG-094,,Default,simple,Default Category/Rings/Gold Jewelry,base,White gold ring AN1513,"Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1750.0,,,,muz-wg18-rng-094,White gold ring AN1513 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop White gold ring AN1513 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AN1513_pf0nmvdmip_2025-03-25-14-05-58.jpg,MUZEM White gold ring AN1513 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AN1513_pf0nmvdmip_2025-03-25-14-05-58.jpg,MUZEM White gold ring AN1513 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AN1513_pf0nmvdmip_2025-03-25-14-05-58.jpg,MUZEM White gold ring AN1513 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/03/AN1513_pf0nmvdmip_2025-03-25-14-05-58.jpg,MUZEM White gold ring AN1513 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
